2026-02-08 19:41:38 | CRITICAL | TRADING_BOT          | 🔐 LOGIN ATTEMPT | service=signal_processor | reason=startup
2026-02-08 19:41:38 | CRITICAL | TRADING_BOT          | ✅ LOGIN SUCCESS | service=signal_processor | session_active=True
2026-02-08 19:41:38 | INFO     | TRADING_BOT          | 🔄 Feed startup attempt 1/3 (timeout=15.0s)
2026-02-08 19:41:53 | INFO     | TRADING_BOT          | ✅ Live feed initialized successfully
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | 🧠 OrderWatcher thread started
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | Telegram integration enabled
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | 🧭 Dashboard control intent consumers started
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | 🧭 StrategyRunner initialized (clock-only)
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | 🚀 StrategyRunner started
2026-02-08 19:41:56 | INFO     | TRADING_BOT          | Scheduler started - reports every 10 minutes
2026-02-08 19:51:57 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 19:51:57 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:01:58 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:01:58 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:11:59 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:11:59 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:22:01 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:22:01 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:32:02 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:32:02 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:42:03 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:42:03 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 20:52:04 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 20:52:04 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:02:05 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:02:06 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:12:06 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:12:07 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:22:08 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:22:08 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:32:09 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:32:09 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:42:10 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:42:10 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 21:52:11 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 21:52:12 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:02:12 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:02:13 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:12:13 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:12:14 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:22:15 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:22:15 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:32:16 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:32:16 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:42:17 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:42:17 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 22:52:19 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 22:52:19 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:02:20 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:02:20 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:12:21 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:12:21 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:22:23 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:22:23 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:32:24 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:32:24 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:42:25 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:42:25 | INFO     | TRADING_BOT          | Status report sent
2026-02-08 23:52:26 | INFO     | TRADING_BOT          | Generating status report...
2026-02-08 23:52:26 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:02:27 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:02:27 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:12:28 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:12:29 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:22:30 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:22:30 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:32:31 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:32:31 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:42:32 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:42:32 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 00:52:33 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 00:52:34 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:02:35 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:02:35 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:12:36 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:12:36 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:22:37 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:22:38 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:32:38 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:32:39 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:42:39 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:42:40 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 01:52:41 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 01:52:41 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 02:02:42 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 02:02:42 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 02:12:43 | INFO     | TRADING_BOT          | Generating status report...
2026-02-09 02:12:44 | INFO     | TRADING_BOT          | Status report sent
2026-02-09 02:22:45 | INFO     | TRADING_BOT          | Generating status report...
